X81,X82,X83,Total Y
37.82648753,-0.293938528,60.17398127,107.9500924
37.80803838,-0.387476692,59.96222069,107.9004343
37.76186078,-0.422391688,59.9380988,107.7815067
37.73749641,-0.656533912,59.90708608,107.6621795
37.75315619,-0.734094142,59.98135434,107.5487908
37.64850781,-0.74906794,59.6268314,107.4237293
37.62546323,-0.910518747,59.66077708,107.3124504
37.62891077,-0.949517008,59.62725442,107.2204834
37.56675435,-1.034998783,59.62888881,107.1249827
37.49637357,-1.004920458,59.34716563,107.0332568
37.53918904,-1.176960131,59.60857816,106.9572472
37.49775706,-0.905300779,59.48003591,106.87727
37.29492119,-1.315359081,59.1535235,106.7691599
37.45096125,-1.441581576,59.29578536,106.7217151
37.49823294,-1.518573613,59.33121027,106.6554873
37.4715499,-1.612396381,59.08190218,106.5804046
37.38259095,-1.515903183,58.96489241,106.5110713
37.33697352,-1.612599798,59.0823075,106.4406496
37.30648215,-1.557702962,59.10809454,106.3771763
37.254198,-1.533830178,58.92544597,106.3073597
37.20824987,-1.570080789,59.01962619,106.2444905
37.22378718,-1.635951997,59.09595824,106.1880649
37.17344803,-1.650932397,58.71678992,106.1297562
37.13725105,-1.676658195,58.66315457,106.0745718
37.10916272,-1.781446951,58.53442285,106.0272201
37.10615624,-1.782458416,58.59753018,105.977043
37.03431266,-1.67403948,58.43219126,105.9211697
36.93153165,-1.678281694,58.36761091,105.8597627
36.94309726,-1.710222528,58.44980804,105.8162381
36.90257872,-1.758918005,58.40292538,105.766524
36.8488595,-1.76997782,58.18041427,105.7156198
36.79033334,-1.813018129,58.10357565,105.6666008
36.80618034,-1.798280602,58.20120651,105.6219635
36.80076023,-1.824391571,58.16168424,105.5777216
36.75659075,-1.857639182,57.99741929,105.5335156
36.75129563,-1.934271508,58.11029303,105.4971528
36.72826407,-1.903174158,58.03132538,105.4555374
36.71319613,-1.930270069,58.08104431,105.416369
36.69498736,-1.930472161,57.85222289,105.3777248
36.70959896,-2.080996809,58.09389194,105.3411332
36.63770143,-2.035861999,57.58836342,105.3066813
36.61821645,-2.047055286,57.58398379,105.265004
36.60232137,-2.049655413,57.68637589,105.2268376
36.66911022,-2.127823049,57.96403424,105.1941519
36.58377919,-2.127908867,57.55828189,105.1551447
36.54341003,-2.103656882,57.55343149,105.11605
36.51660838,-2.143308219,57.60345779,105.0816226
36.54050552,-2.169306144,57.67344084,105.04622
36.47679701,-2.14136262,57.5051357,105.0133536
36.46498385,-2.144925868,57.5515629,104.9796908
36.4734339,-2.25497881,57.39582519,104.9518686
36.44664408,-2.317871414,57.35353999,104.9189641
36.4709025,-2.326391463,57.50209227,104.8907612
36.46076704,-2.332919859,57.36523996,104.8580498
36.50079305,-2.43506025,57.49330132,104.8333649
36.45051368,-2.437557583,57.33546055,104.8018551
36.43700366,-2.373281371,57.31818149,104.7702549
36.41400663,-2.402899257,57.3497362,104.7423853
36.4329479,-2.467940633,57.5697086,104.7097725
36.40889813,-2.465383327,57.24344097,104.6875756
36.40844844,-2.485394393,57.32964384,104.6573037
36.36151208,-2.553192402,57.32499607,104.6218064
36.42179317,-2.58183639,57.32969035,104.5995074
36.35461482,-2.514260978,56.96933096,104.5691869
36.35104208,-2.553413682,57.1908475,104.5363509
36.35818124,-2.645629361,57.14838642,104.5144127
36.35393975,-2.623051973,57.18463719,104.4824351
36.28478117,-2.588236685,56.90527329,104.4518382
36.28123768,-2.541691658,57.03173781,104.4244006
36.31297665,-2.677238103,57.18106078,104.4043391
36.27815104,-2.714383706,56.97249674,104.3763653
36.24739781,-2.680135568,56.78255677,104.3515294
36.25399785,-2.631706998,56.9981358,104.3263106
36.26614409,-2.74877798,57.15704178,104.3031964
36.23820727,-2.723080308,56.82187278,104.2783602
36.23316003,-2.741931196,56.89960374,104.2453647
36.19032589,-2.702326571,57.00248342,104.2184434
36.22694182,-2.786227844,56.98553585,104.1956635
36.17917611,-2.773982062,56.78897493,104.1656464
36.14299916,-2.757736402,56.75896424,104.1411282
36.16200056,-2.85184775,56.8752624,104.1158553
36.17309826,-2.457924382,56.78769553,104.0991283
35.84856647,-2.757854814,56.62635477,103.9931581
36.02256117,-2.752212155,56.61317842,104.0121737
36.03532754,-2.803878267,56.64953736,103.9987088
36.04317088,-2.839952257,56.61378997,103.9825832
35.99160353,-2.829589959,56.46433714,103.9599436
35.95954829,-2.785791487,56.50376357,103.9354957
35.95202964,-2.858591212,56.44622796,103.9127231
35.97275862,-2.831010417,56.42756067,103.8907042
35.92891887,-2.848278467,56.36509602,103.8660757
35.97174871,-2.887874827,56.63788518,103.8496544
35.96223897,-2.95260518,56.61465768,103.8323423
36.02654047,-2.975939003,56.61336667,103.8199538
35.93714016,-2.939843996,56.4034406,103.798385
35.8919443,-2.804236633,56.33827234,103.7703551
35.84398961,-2.917636227,56.3722845,103.7393464
35.87674554,-2.893349271,56.22479093,103.7188774
35.79210901,-2.879375126,56.33275415,103.6938246
35.7698041,-2.771352352,56.29328354,103.6656293
35.83423666,-2.758562757,56.38655744,103.8741287
35.85750296,-2.794979821,56.51109993,103.7940157
35.79486997,-2.848682066,56.42273009,103.7408212
35.73976864,-2.777909419,56.26526052,103.6962159
35.76321203,-2.896074755,56.31522588,103.6649475
35.773071,-2.866392219,56.30531889,103.6373815
35.73810013,-2.901441356,56.13695694,103.6059509
35.70521123,-2.878795416,56.12613168,103.5729214
35.65097753,-2.850527111,56.00930897,103.5406097
35.64882585,-2.902821916,56.04394182,103.510677
35.63200373,-2.905095604,55.98850533,103.4864061
35.63724898,-2.950482727,55.93998426,103.4641587
35.65368574,-2.930268761,56.04018925,103.4390345
35.59402636,-2.948473474,55.88866346,103.4137771
35.62801322,-2.930736376,56.19191839,103.3998761
35.71797929,-3.069108553,56.27836996,103.3861798
35.72586043,-3.046282948,56.19815404,103.3722497
35.67122134,-3.042852864,55.90876242,103.3492695
35.66469982,-2.99624638,56.03928214,103.3272896
35.68326059,-3.076917459,56.11004315,103.3126309
35.70938827,-3.066550571,56.17488603,103.293571
35.66825659,-3.058636703,56.14974045,103.2708786
35.63765473,-3.018454895,56.00516073,103.2462088
35.63123359,-3.073116784,56.05130262,103.224905
35.63257204,-3.078427602,56.04545815,103.2010111
35.56900648,-3.053829831,55.82680586,103.1785832
35.57397936,-3.047103184,55.83090528,103.1594574
35.57021772,-3.106595275,55.78998033,103.1450249
35.61590715,-3.1404561,55.86559684,103.1281986
35.57220642,-3.115364076,55.78434883,103.1146633
35.59087605,-3.109792982,55.95992155,103.0978754
35.61125833,-3.205210965,55.83209777,103.0867283
35.60409217,-3.211606343,55.94101123,103.0651786
35.55406804,-3.247349177,55.81536824,103.0432273
35.5640862,-3.19627982,55.71743108,103.0270537
35.58528894,-3.236357436,55.78798617,103.0122821
35.53719034,-3.195936312,55.75064876,102.9899884
35.5354422,-3.255972725,55.72317368,102.9731673
35.49535847,-3.226853537,55.68214693,102.959151
35.48747678,-3.24958171,55.72270853,102.9443834
35.52155506,-3.252180844,55.82644726,102.9221621
35.45917732,-3.233785872,55.62917473,102.9026816
35.46863605,-3.219331972,55.67659259,102.8866901
35.46636709,-3.277880932,55.75050706,102.8674769
35.43391819,-3.275600498,55.55164559,102.8480786
35.41228712,-3.252307597,55.61551262,102.8288191
35.384894,-3.263269343,55.61256869,102.8088868
35.44066155,-3.279416878,55.61215055,102.8029158
35.39251863,-3.292719381,55.62247194,102.7812344
35.29605145,-3.278936485,55.42763843,102.7609011
35.25591997,-3.261773151,55.39795847,102.7443464
35.29746018,-3.312361316,55.5541975,102.7370989
35.32329343,-3.310277851,55.52267495,102.7208779
35.28355662,-3.2574371,55.28014334,102.6941719
35.25292425,-3.230715284,55.35346526,102.6739763
35.2546344,-3.263829892,55.43113337,102.6606033
35.30534891,-3.339955694,55.51618784,102.6445024
35.21818515,-3.317257138,55.15454452,102.6276398
35.24124584,-3.192763155,55.10974454,102.6184775
35.11015291,-3.364212655,55.13244631,102.598359
35.38085354,-3.41417863,55.53177734,102.6015721
35.30863551,-3.370056181,55.28950838,102.5878761
35.29930059,-3.364103807,55.2697467,102.5689782
35.26842776,-3.359463334,55.40374877,102.5520518
35.25262065,-3.424218401,55.27629092,102.5351668
35.23269888,-3.3831937,55.29319024,102.5240534
35.20408514,-3.353965755,55.12042552,102.5043144
35.22716801,-3.4017099,55.32600336,102.4992382
35.29442258,-3.477869233,55.42088364,102.4875704
35.23341362,-3.416083943,55.15705067,102.4712629
35.21134878,-3.380683177,55.1414103,102.4542864
35.22320414,-3.413928839,55.27962,102.4402108
35.28738452,-3.470699966,55.41217578,102.4263278
35.23519164,-3.449559954,55.12546644,102.4100686
35.21168504,-3.501596174,55.34112414,102.3939701
35.16461365,-3.452152337,54.97318234,102.3804158
35.23501595,-3.511659702,55.33294727,102.3683599
35.20532668,-3.487353056,55.08297047,102.3542563
35.1607273,-3.47518721,55.0042031,102.3379507
35.1846368,-3.495694231,55.16783896,102.3245494
35.21048221,-3.577227378,55.21232901,102.3180576
35.15863126,-3.515369123,54.9458837,102.3069843
35.14847094,-3.516609241,55.02065202,102.2869837
35.16019366,-3.568671645,55.13021,102.27697
35.17714411,-3.6080247,55.10706524,102.2677921
35.16643778,-3.614968044,55.06690305,102.2511834
35.09983109,-3.572203184,54.89332633,102.2320559
35.08122989,-3.556279921,54.8842339,102.2152483
35.15401448,-3.645181534,55.06507129,102.207173
35.12156457,-3.614736384,54.8938629,102.1937656
35.0988057,-3.618590563,54.85904903,102.176796
35.0839617,-3.596982339,54.88922918,102.1627821
35.08585022,-3.631725533,54.83228877,102.1541584
35.03446611,-3.603148541,54.86736134,102.1375923
35.0262438,-3.604060568,54.77091286,102.1232973
34.99539091,-3.537587725,54.67022082,102.1038143
35.0407513,-3.606569468,54.86008455,102.0976604
35.03809105,-3.662531362,54.91578436,102.0816296
34.99522927,-3.643331113,54.48002914,102.0684196
35.02871095,-3.566913854,54.86893666,102.0569808
35.10192159,-3.544847047,54.92822249,102.3227326
35.07169378,-3.580908741,55.00285928,102.2476789
35.09257272,-3.64993764,55.02569244,102.2062984
35.03526485,-3.585410427,54.75334747,102.1652001
35.02909582,-3.608450456,54.86793073,102.1323729
34.98081602,-3.620574104,54.63419255,102.1026978
35.02122567,-3.676072666,54.88305484,102.0824982
34.99998162,-3.642517018,54.78610046,102.057334
34.96447538,-3.610755717,54.77781706,102.0350104
34.96840802,-3.65450875,54.79133451,102.016215
34.99569871,-3.72605344,55.02669927,102.0015723
34.95766765,-3.680961717,54.71623765,101.987463
34.93658522,-3.817012412,54.63466684,101.9706155
34.13005543,-3.62995351,55.10517709,101.6469242
34.90231593,-3.700664066,54.85185684,101.7977748
34.9212319,-3.70397181,54.44308206,101.8290792
34.88974029,-3.697732795,54.50893256,101.8297562
34.82277372,-3.55812563,54.31551302,101.815795
34.78506613,-3.720574528,54.53564491,101.7993682
34.84685142,-3.695837118,54.60712477,101.7989298
34.79953216,-3.647096709,54.6477899,101.782921
34.81127051,-3.639048374,54.71549105,101.7713111
34.83659023,-3.714941137,54.81106855,101.7684045
34.82984023,-3.727602251,54.52783249,101.7592364
34.78692006,-3.670116819,54.58262247,101.7446557
34.765656,-3.664185187,54.62608094,101.7278225
34.79214802,-3.707082801,54.57351317,101.7231379
34.82344795,-3.75569508,54.65636794,101.7093296
34.76158111,-3.740603591,54.30860737,101.6936988
34.72649709,-3.761671192,54.28369718,101.6770883
34.7713746,-3.784685503,54.29540621,101.6812547
34.80885342,-3.799001617,54.49669706,101.6677812
34.80559213,-3.794268061,54.41921751,101.6496743
34.79713981,-3.757145187,54.46011464,101.6386844
34.82345553,-3.825444992,54.51902845,101.6278988
34.85126204,-3.860800539,54.58552999,101.6195205
34.781942,-3.834119465,54.23074657,101.6047824
34.77210124,-3.819338802,54.34576767,101.5914563
34.77540935,-3.802199505,54.35734878,101.5812309
34.83612741,-3.823776831,54.41086464,101.5729941
34.80933756,-3.882524982,54.37888549,101.5564137
34.74695912,-3.861219242,54.27130689,101.5429448
34.72568509,-3.822161247,54.29628572,101.5286559
34.81491558,-3.922229923,54.42437978,101.523065
34.76797799,-3.873202981,54.13474768,101.5116015
34.74582989,-3.87637668,54.22839428,101.5006266
34.73269796,-3.843989921,54.30669153,101.4890983
34.76631866,-3.91409563,54.36442683,101.4809845
34.73691323,-3.915460457,54.19453041,101.4696557
34.68411019,-3.876505441,54.14743815,101.4528466
34.66533945,-3.823909971,54.16573774,101.4327517
34.71186425,-3.922738365,54.28582444,101.4278612
34.74082653,-3.970210939,54.23517647,101.4149805
34.66998417,-3.907900153,54.08952194,101.4012053
34.65235959,-3.871054088,54.20425973,101.3865409
34.66817538,-3.925629905,54.19705735,101.3786069
34.68814373,-3.920426279,54.22312757,101.3675093
34.69410754,-3.937966073,54.26207556,101.3590955
34.65055936,-3.932996032,54.06284794,101.3448718
34.63256001,-3.945621893,54.06138426,101.3359736
34.67623445,-3.937809166,54.13734914,101.32729
34.64334261,-3.942620826,53.98701011,101.3192436
34.61688702,-3.928373704,54.09360369,101.3047329
34.62274791,-3.933793304,54.09896096,101.2940231
34.65688128,-3.999913343,54.20418458,101.2832496
34.59506987,-3.919741405,53.72990416,101.2721512
34.58034246,-3.937864952,54.01593409,101.2499514
34.53635139,-3.908472997,53.89821765,101.2335246
34.57199366,-3.944994703,54.07657713,101.2258619
34.56553668,-3.960772992,53.95006938,101.2141671
34.53160126,-3.966621999,53.84430431,101.202725
34.51342756,-3.905127684,53.98361934,101.1940376
34.54938527,-3.997365738,53.99025298,101.1879211
34.53777725,-3.968053801,53.67679504,101.1743483
34.52033017,-3.965560378,53.76862014,101.1627349
34.58420096,-4.02267034,54.14909365,101.1602189
34.57634494,-4.056393488,54.03527135,101.1522807
34.60098577,-4.028243036,53.96592538,101.1434391
34.58661835,-4.033759806,53.95019781,101.1300771
34.58429061,-4.013062331,53.95115072,101.119087
34.56222181,-4.062313538,54.03735854,101.1101668
34.60805753,-4.099336662,54.16669216,101.1048854
34.54678014,-4.068070472,53.81433449,101.0932374
34.55392803,-4.055602575,53.86006366,101.0818132
34.53847596,-4.040748865,53.68701963,101.068136
34.56634214,-4.099706306,54.00555324,101.056987
34.54120985,-4.049128525,53.64991126,101.0490429
34.54361711,-4.103802105,53.99159911,101.0347608
34.51150115,-4.044840858,53.84925299,101.0238881
34.56721841,-4.077323054,53.99027235,101.0179025
34.51206817,-4.071211468,53.69287455,101.0010035
34.47956345,-4.06462301,53.69564537,100.9902298
34.48858034,-4.036207322,53.65318166,100.9819018
34.53791247,-4.170998237,53.94965939,100.9790468
34.52034551,-4.127647511,53.95929201,100.9674871
34.46730802,-4.109656334,53.5685583,100.9554236
34.45626426,-4.104689649,53.67195032,100.9413676
34.48082612,-4.133000003,53.64839936,100.935531
34.51991328,-4.160635746,53.78780164,100.9251083
34.47522408,-4.023542858,53.65209035,100.9139202
34.47944038,-3.979214566,53.62827842,101.1757848
34.5108406,-4.206526103,53.91897679,101.1117331
34.31203073,-4.08209253,53.3867904,100.7567042
34.42356068,-4.091457421,53.5330381,101.0374022
34.40967824,-4.081994123,53.49896633,101.0090275
34.44786944,-4.121809975,53.55815356,100.9954708
34.43140625,-4.122553566,53.55104044,100.9700131
34.3808354,-4.190426913,53.45729478,100.9485066
34.48159357,-4.063606655,53.63016668,100.9468279
34.49988283,-4.147545898,53.81809468,100.9273273
34.5355687,-4.224636331,54.05448872,100.9198279
34.41482454,-4.17552485,53.45070328,100.9012146
34.39328126,-4.144327499,53.50954306,100.8811421
34.40820344,-4.181156916,53.50204923,100.8725604
34.44884672,-4.202869527,53.53876653,100.8588461
34.40646376,-4.189382503,53.48769682,100.8447818
34.37816501,-4.159454252,53.46178648,100.8254758
34.38284824,-4.190147826,53.51853998,100.8090773
34.43618278,-4.221127027,53.6346343,100.7977755
34.38515297,-4.204164037,53.50449341,100.7843601
34.35503056,-4.199242634,53.4684644,100.7674332
34.33304406,-4.076583198,53.50935103,100.7530228
34.42042641,-4.17809308,53.95274929,100.7408155
34.35747031,-4.162322402,53.51225279,100.7288296
34.33616567,-4.163983898,53.43151583,100.712206
34.30624387,-4.122875018,53.4490306,100.7017668
34.3402222,-4.245547266,53.58503962,100.6905947
34.29932885,-4.220990228,53.36863251,100.6770997
34.251272,-4.188064557,53.34737686,100.6629902
34.24380944,-4.190622128,53.49142687,100.6511536
34.23051618,-4.186799658,53.26106045,100.6429901
34.21495937,-4.213863684,53.41009011,100.629258
34.15740367,-4.23002459,53.33188619,100.6125155
34.10246537,-4.209431476,53.19452108,100.5989463
34.13539335,-4.221583032,53.24197064,100.5885103
34.25345186,-4.26588915,53.49223376,100.5858251
34.22630884,-4.254225591,53.27879029,100.5743822
34.20687118,-4.255218383,53.26641223,100.5633021
34.26443963,-4.21177451,53.41221176,100.5572257
34.26881874,-4.263054808,53.41317939,100.5487262
34.24884304,-4.293982725,53.34529385,100.5409619
34.19760997,-4.273432481,53.08829976,100.5294135
34.19072094,-4.243575062,53.31001204,100.5181073
34.27780663,-4.310879955,53.3451202,100.5211211
34.2694931,-4.326254675,53.34628779,100.5073971
34.23275425,-4.285053989,53.23877151,100.4981714
34.21829351,-4.273060113,53.34179971,100.4847994
34.22768706,-4.302436968,53.31204024,100.4790776
34.27332504,-4.320175653,53.42863178,100.4688159
34.18166041,-4.292122315,53.17476468,100.4525108
34.1666649,-4.299230479,53.16280549,100.4363401
34.15333977,-4.292799914,53.21348664,100.4280286
34.21217389,-4.378270331,53.39096361,100.4222525
34.16142307,-4.315259437,53.10849071,100.4080407
34.12074194,-4.311886383,53.0563251,100.3937396
34.12059341,-4.258228277,53.22477465,100.3849654
34.19590322,-4.334661869,53.3980427,100.382534
34.17215548,-4.324502684,53.22018188,100.3734961
34.06868402,-4.280915672,52.92219922,100.3566265
33.99475825,-4.306377768,53.18192463,100.3314564
34.09276573,-4.340124132,53.01429016,100.3372086
34.09675641,-4.328872408,52.87722565,100.3284576
34.07887789,-4.327676626,52.93041433,100.3174141
34.05524143,-4.393906604,52.99782226,100.3037986
33.55314959,-4.42384471,53.2081814,99.61877392
33.91835798,-4.443400807,52.81932252,99.78923258
33.91984507,-4.390929626,52.65393977,99.87317714
33.91255676,-4.356756131,53.05200936,99.92585742
33.94918987,-4.419506295,53.00830236,99.970347
33.9506294,-4.409573455,52.80221057,100.0037811
33.9563915,-4.400723763,52.7921495,100.0230993
33.9454716,-4.372535874,52.80801028,100.036911
33.98696577,-4.426965539,53.11292745,100.051336
33.99512979,-4.436582354,52.79050708,100.0566896
33.97991357,-4.39067854,52.81538627,100.0591604
33.98189948,-4.405894005,52.98315883,100.0553321
33.96924048,-4.399216516,52.75708126,100.0592853
34.03760096,-4.455111586,52.94516923,100.0615223
33.98042787,-4.436886378,52.76274504,100.0611713
33.96199295,-4.433881654,52.84487517,100.0555538
33.94602882,-4.358939171,52.75882918,100.0439451
34.01963767,-4.478172161,53.09274897,100.0443276
33.97646411,-4.448383848,52.66851866,100.0391308
33.95096368,-4.436720618,52.77902519,100.0253625
33.93043583,-4.424145336,52.73972581,100.0140526
33.94983726,-4.444799886,52.77895336,100.0122276
33.97373008,-4.48315261,52.83894998,100.0068969
33.92841826,-4.454245111,52.66138773,99.99889769
33.932331,-4.442147733,52.71052279,99.98744042
33.94524133,-4.458518188,52.86471441,99.98410017
34.01265475,-4.479009293,52.80595212,99.98089597
33.97162252,-4.476193147,52.70217883,99.975136
33.94119843,-4.469093181,52.73585942,99.96657878
33.93666284,-4.460886139,52.70137694,99.95835686
33.99044324,-4.509587771,52.79058454,99.95799864
33.98048738,-4.51057455,52.72204855,99.95003886
33.99413249,-4.50986501,52.72263353,99.94490611
33.98154369,-4.460021688,52.68601903,99.93610881
34.07839132,-4.471389268,52.88505787,99.93559489
34.05778296,-4.429289583,52.87254208,99.92475106
34.0528382,-4.450733265,52.73707729,100.1847717
33.96219262,-4.457028767,52.76674585,100.112984
33.92150407,-4.463371045,52.65490114,100.0651721
33.9105284,-4.499627779,52.67517627,100.0397186
33.94706918,-4.501171318,52.6182702,100.0174791
33.94054229,-4.529249188,52.67404298,99.99454289
33.91116665,-4.523269639,52.50618393,99.97270731
33.89416808,-4.470370571,52.62837684,99.95628433
33.98359846,-4.523361802,52.83151646,99.94331511
33.96141945,-4.493993908,52.68142695,99.92975861
33.66281555,-4.541857281,52.63727064,99.81019258
33.82640017,-4.517351005,52.53655256,99.84613111
33.93180692,-4.55374604,52.66171164,99.86379978
33.90593461,-4.537938658,52.61478052,99.85241897
33.90315687,-4.536612589,52.61438233,99.84330408
33.87426089,-4.466720188,52.65561386,99.834803
33.91723586,-4.54929505,52.65966347,99.82687783
33.92528363,-4.58470922,52.69861659,99.81892736
33.85241091,-4.544337351,52.64415828,99.80496786
33.82404434,-4.563549838,52.71989897,99.79003083
33.84890051,-4.511734521,52.59523213,99.78530522
33.89604464,-4.550021756,52.88877712,99.77417033
33.88654603,-4.539213284,52.66999438,99.770952
33.8655593,-4.574218382,52.61401043,99.76213353
33.88677234,-4.523794137,52.50647055,99.7538565
33.79317712,-4.58170805,52.52474963,99.7341825
33.75015108,-4.599520659,52.37910052,99.72058483
33.69898102,-4.581685781,52.43046104,99.70678583
33.72352361,-4.566766427,52.3352036,99.69321469
33.70606595,-4.601133102,52.49867801,99.68511042
33.73278749,-4.605850721,52.37446151,99.67573653
33.70928083,-4.606815164,52.42897841,99.66889497
33.68716809,-4.601644963,52.38120921,99.65934489
33.67019676,-4.584396642,52.49793352,99.65042239
33.73859318,-4.632892176,52.49705224,99.64604208
33.67310682,-4.647591911,52.35162215,99.63802736
33.62711566,-4.642225175,52.18788905,99.62676039
33.60505476,-4.606137311,52.38053336,99.61332547
33.64508175,-4.669321025,52.4167345,99.60791528
33.61458282,-4.648815725,52.06283583,99.59716206
33.58391158,-4.63031519,52.20943934,99.58309697
33.58313249,-4.641508693,52.24831642,99.57478931
33.59556774,-4.631947816,52.18088261,99.56997328
33.63830783,-4.695203702,52.40720241,99.55859486
33.59345504,-4.672092538,52.19953587,99.55289069
33.56943367,-4.655003596,52.00594791,99.54416986
33.57253894,-4.607052929,52.17110396,99.53560575
33.64924803,-4.687471115,52.47946312,99.53065331
33.60430923,-4.67358167,52.07037173,99.52550883
33.58901037,-4.731340149,52.12845107,99.52051922
33.33925105,-4.749643793,52.33293441,99.04223769
33.50059754,-4.736171412,52.13114664,99.12835156
33.49489815,-4.72047928,51.91451025,99.15317331
33.5110012,-4.703282435,51.96435312,99.16684364
33.59835225,-4.771252046,52.30826722,99.18118719
33.56857329,-4.776602946,52.20717474,99.18329503
33.60889422,-4.717759498,52.12203447,99.1911885
33.62449438,-4.685224154,52.23435694,99.18992439
33.6832139,-4.766977361,52.39007427,99.19443214
33.66523137,-4.772124502,52.2673939,99.189964
33.54441608,-4.740806005,52.08271413,99.18084033
33.57685437,-4.741064852,52.14870627,99.17317661
33.62282399,-4.728809867,52.12480081,99.18297367
33.63921566,-4.735015702,52.21340187,99.17321158
33.52720834,-4.716704732,52.30752284,99.15030253
33.62990409,-4.751528368,52.4292635,99.15573806
33.5690508,-4.714750893,52.22248829,99.15050608
